Keyword,Visibility,Visibility Difference,Google HOU Rank,Google HOU Previous Rank,Google HOU Difference,Google HOU SERP Features,Google HOU URL Found,Google Mobile HOU Rank,Google Mobile HOU Previous Rank,Google Mobile HOU Difference,Google Mobile HOU SERP Features,Google Mobile HOU URL Found,Yahoo! Rank,Yahoo! Previous Rank,Yahoo! Difference,Yahoo! SERP Features,Yahoo! URL Found,Bing US Rank,Bing US Previous Rank,Bing US Difference,Bing US SERP Features,Bing US URL Found
pool plaster company,75%,-9%,1(2),6,5,"Local Pack (1), Images (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",http://www.jrpoolplastering.com/,1(2),1,0,"Local Pack (1), Thumbnail (1), Reviews (0)",http://www.jrpoolplastering.com/,Not in top 30,15,Dropped,Videos (0),,1(1),1(3),0 (+2),"Local Pack (1), Videos (0)",https://jrpoolplastering.com/
"pool plaster resurfacing Pearland, TX",75%,-23%,1,1,0,"Local Pack (1), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/pearland-tx-pool-replastering/,1,2,1,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/pearland-tx-pool-replastering/,1(4),2,1,Local Pack (1),http://www.jrpoolplastering.com/,Not in top 30,1(5),Dropped,"Local Pack (0), Videos (0)",
sugar land tx marcite pool,75%,-16%,1,1,0,"Images (1), Thumbnail (1), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/sugar-land-tx-marcite-pool/,1,2,1,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/sugar-land-tx-marcite-pool/,1,5,4,,https://jrpoolplastering.com/sugar-land-tx-marcite-pool/,Not in top 30,7,Dropped,,
"swimming pool renovation Webster, TX",75%,-8%,1,1,0,"Local Pack (0), Images (1), Reviews (0)",https://jrpoolplastering.com/webster-tx-pool-remodeling/,1(3),1(3),0,"Local Pack (1), Images (1)",https://jrpoolplastering.com/,1(5),10,9,Local Pack (1),https://www.jrpoolplastering.com/,Not in top 30,12,Dropped,Local Pack (0),
The Woodlands TX swimming pool resurfacing,75%,-6%,7,3,-4,"Local Pack (0), Images (0), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-replastering/,8,4,-4,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-resurfacing/,9,9(1),0,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/the-woodlands-tx-swimming-pool-resurfacing/,10,11,1,Local Pack (0),https://jrpoolplastering.com/the-woodlands-tx...
Webster TX pool refinishing,75%,-24%,1,1(1),0,"Local Pack (1), Images (1), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/webster-tx-pool-resurfacing/,1(2),1(1),0 (-1),"Local Pack (1), Images (1), People Also Ask (0)",https://jrpoolplastering.com/,1,1,0,,https://jrpoolplastering.com/webster-tx-pool-deck-resurfacing/,Not in top 30,2,Dropped,Local Pack (0),
"wet edge pool finish League City, TX",75%,-23%,1,1,0,"Images (0), Videos (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/league-city-tx-wet-edge/,1,1,0,"Images (0), Videos (0), Thumbnail (0), People Also Ask (0), Ads Top (0)",https://jrpoolplastering.com/league-city-tx-wet-edge/,1,2,1,,https://jrpoolplastering.com/league-city-tx-wet-edge/,Not in top 30,2,Dropped,,
houston tx gunite pool resurfacing,74%,-25%,1,1,0,"Local Pack (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/gunite/,2,2,0,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/gunite/,1,1,0,,https://jrpoolplastering.com/houston-tx-gunite-pool-resurfacing/,Not in top 30,1,Dropped,,
houston tx remarcite pool,74%,-22%,1,3,2,"Local Pack (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,2,4,2,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,1,1,0,,https://jrpoolplastering.com/houston-tx-remarcite-pool/,Not in top 30,1(2),Dropped,,
missouri city tx pool plaster repair,74%,-17%,1(1),1,0,"Images (1), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/missouri-city-tx-pool-plaster-repair/,2,3,1,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/missouri-city-tx-pool-plaster-repair/,1(3),9,8,Local Pack (1),http://www.jrpoolplastering.com/,Not in top 30,1(1),Dropped,,
missouri city tx pool replastering,74%,-21%,1,1,0,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0), Ads Top (0)",https://jrpoolplastering.com/missouri-city-tx-swimming-pool-resurfacing/,2,2,0,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/missouri-city-tx-swimming-pool-resurfacing/,1(2),6,5,Local Pack (1),http://www.jrpoolplastering.com/,Not in top 30,1(1),Dropped,,
missouri city tx pool resurfacing,74%,-20%,1,2,1,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/missouri-city-tx-swimming-pool-resurfacing/,2,2,0,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/missouri-city-tx-swimming-pool-resurfacing/,1(3),6,5,Local Pack (1),http://www.jrpoolplastering.com/,Not in top 30,1(1),Dropped,,
Pearland TX swimming pool resurfacing,74%,-3%,1,4,3,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/pearland-tx-pool-replastering/,4,4,0,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/pearland-tx-pool-replastering/,13,18,5,Local Pack (0),https://jrpoolplastering.com/pearland-tx-pool-deck-resurfacing/,17,5(1),-12,Local Pack (0),https://jrpoolplastering.com/pearland-tx-gunite-pool-resurfacing-cost
"pool resurface Houston, TX",74%,-12%,5,3,-2,"Local Pack (0), Thumbnail (1), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,6,4,-2,"Local Pack (0), Images (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,10,12,2,Videos (0),https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,14,1(3),-13,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/houston-tx-pool-refinishing
river oaks tx pool resurfacing,74%,-25%,1,1,0,"Local Pack (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/river-oaks-tx-pool-resurfacing/,1,2,1,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/river-oaks-tx-pool-resurfacing/,2,1,-1,Local Pack (0),https://jrpoolplastering.com/river-oaks-tx-pool-resurfacing/,Not in top 30,1(1),Dropped,,
Sugar Land TX Pool Remodeling Near Me,74%,4%,3,2,-1,"Local Pack (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/sugar-land-tx-pool-remodeling/,3,2,-1,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/sugar-land-tx-pool-remodeling/,13,20,7,Local Pack (0),https://jrpoolplastering.com/sugar-land-tx-pool-remodeling-near-me/,16,16,0,Local Pack (0),https://jrpoolplastering.com/sugar-land-tx-pool-remodeling-near-me
"swimming pool renovation Lake Jackson, TX",74%,1%,2,3,1,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/pool-makeover-lake-jackson-tx/,3,4,1,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0)",https://jrpoolplastering.com/pool-makeover-lake-jackson-tx/,8,16,8,Local Pack (0),https://jrpoolplastering.com/swimming-pool-renovation-near-me-lake-jackson-tx/,22,13,-9,Local Pack (0),https://jrpoolplastering.com/pool-replastering-companies-lake-jackson-tx
the woodlands tx wet edge,74%,-26%,1,1,0,"Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/the-woodlands-tx-wet-edge/,2,1,-1,"Images (0), Videos (0), Reviews (0), Knowledge Panel (0), People Also Ask (0), Ads Top (0)",https://jrpoolplastering.com/the-woodlands-tx-wet-edge/,1,1,0,,https://jrpoolplastering.com/the-woodlands-tx-wet-edge/,Not in top 30,1,Dropped,,
webster tx gunite pool,74%,-24%,1,1,0,"Images (1), Reviews (0), Knowledge Panel (1), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/webster-tx-gunite-swimming-pool/,2,2,0,"Images (1), Reviews (0), Knowledge Panel (1), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/webster-tx-gunite-swimming-pool/,1(1),2,1,Local Pack (1),https://www.jrpoolplastering.com/,Not in top 30,1,Dropped,,
cinco ranch tx pool plaster,73%,-22%,1,1,0,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/cinco-ranch-tx-swimming-pool-plaster/,2,2,0,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/cinco-ranch-tx-swimming-pool-plaster/,2,2,0,"Local Pack (0), Images (1)",https://jrpoolplastering.com/cinco-ranch-tx-pool-plaster/,Not in top 30,4,Dropped,,
Cinco Ranch TX pool plastering near me,73%,-24%,1,1,0,"Local Pack (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/cinco-ranch-tx-plastering-companies-near-me/,2,2,0,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/cinco-ranch-tx-plastering-companies-near-me/,3,1,-2,Local Pack (0),https://jrpoolplastering.com/pool-replastering-near-me-cinco-ranch-tx/,Not in top 30,4,Dropped,Local Pack (0),
cinco ranch tx pool resurfacing,73%,-23%,1,1,0,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/cinco-ranch-tx-swimming-pool-resurfacing/,2,2,0,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/cinco-ranch-tx-pool-refinishing/,2,2,0,,https://jrpoolplastering.com/pool-resurfacing-companies-cinco-ranch-tx/,Not in top 30,3,Dropped,,
friendswood texas pool resurfacing near me,73%,-20%,1,1,0,"Images (1), Thumbnail (1), Reviews (0), Knowledge Panel (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/friendswood-tx-pool-resurfacing/,1,1,0,"Images (1), Reviews (0), Knowledge Panel (0), People Also Ask (0), Ads Top (0)",https://jrpoolplastering.com/friendswood-tx-pool-resurfacing/,3,7,4,Local Pack (0),https://jrpoolplastering.com/friendswood-tx-pool-deck-resurfacing/,Not in top 30,3,Dropped,Local Pack (0),
friendswood tx pool replastering,73%,-24%,1,1,0,"Local Pack (1), Videos (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/concrete-pool-resurfacing-friendswood-tx/,2,2,0,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/concrete-pool-resurfacing-friendswood-tx/,2,2,0,Local Pack (0),https://jrpoolplastering.com/pool-replastering-near-me-friendswood-tx/,Not in top 30,2,Dropped,,
friendswood tx pool resurfacing,73%,-24%,1,1,0,"Local Pack (1), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/friendswood-tx-pool-resurfacing/,2,2,0,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/concrete-pool-resurfacing-friendswood-tx/,3,3,0,Local Pack (0),https://jrpoolplastering.com/friendswood-tx-pool-deck-resurfacing/,Not in top 30,2,Dropped,,
houston tx gunite pool repair,73%,-25%,1,1,0,"Local Pack (1), Images (1), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/houston-tx-gunite-pool-repair/,2,2,0,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/gunite/,2,2,0,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/houston-texas-gunite-pool-crack-repair/,Not in top 30,1,Dropped,,
houston tx olympic pool plastering,73%,-22%,1,1,0,"Images (0), Videos (0), Thumbnail (1), Reviews (0), Knowledge Panel (0), People Also Ask (0), Ads Bottom (1)",https://jrpoolplastering.com/houston-tx-olympic-pool-plastering/,3,3,0,"Images (0), Videos (0), Thumbnail (0), Reviews (0), Knowledge Panel (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-olympic-pool-plastering/,2,5,3,,https://jrpoolplastering.com/houston-tx-olympic-pool-plastering/,Not in top 30,1(2),Dropped,,
houston tx pool resurfacing cost,73%,-12%,1,2,1,"Images (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,2,2,0,"Featured Snippet (0), Local Pack (1), Images (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,3,10,7,Local Pack (0),https://jrpoolplastering.com/houston-tx-pool-resurfacing-cost/,Not in top 30,9,Dropped,Local Pack (0),
league city tx pool plaster repair,73%,-25%,1,1,0,"Images (1), Reviews (0), Knowledge Panel (1), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/league-city-tx-pool-replastering/,2,2,0,"Images (1), Videos (0), Reviews (0), Knowledge Panel (1), People Also Ask (0), Ads Top (0), Ads Bottom (1)",https://jrpoolplastering.com/league-city-tx-pool-replastering/,3,3,0,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/league-city-tx-pool-plaster-repair/,Not in top 30,1(4),Dropped,,
league city tx pool replastering,73%,-23%,1,1,0,"Local Pack (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (1)",https://jrpoolplastering.com/league-city-tx-pool-replastering/,2,2,0,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0), Ads Top (0)",https://jrpoolplastering.com/league-city-tx-pool-replastering/,3,3,0,Local Pack (0),https://jrpoolplastering.com/league-city-tx-pool-replastering/,Not in top 30,3,Dropped,,
Missouri City TX swimming pool remodeling,73%,-15%,8,5,-3,"Local Pack (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/missouri-city-tx-swimming-pool-remodeling/,8,5,-3,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/missouri-city-tx-swimming-pool-remodeling/,19,7(4),-12,Local Pack (0),https://jrpoolplastering.com/missouri-city-tx-swimming-pool-remodeling/,1(3),1(2),0 (-1),Local Pack (1),https://jrpoolplastering.com/
Pearland TX pool plaster companies,73%,-21%,1,2,1,"Local Pack (1), Images (1), Videos (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/pearland-tx-pool-replastering/,3,3,0,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/pearland-tx-pool-replastering/,1(6),3,2,Local Pack (1),http://www.jrpoolplastering.com/,Not in top 30,3,Dropped,Local Pack (0),
pearland tx pool plaster repair,73%,-22%,1,2,1,"Images (1), Videos (0), Reviews (0), Knowledge Panel (0), People Also Ask (0)",https://jrpoolplastering.com/pearland-tx-pool-replastering/,1,3,2,"Images (1), Videos (0), Reviews (0), Knowledge Panel (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/pearland-tx-pool-plaster-repair/,3,3,0,Local Pack (0),https://jrpoolplastering.com/pearland-tx-pool-plaster-repair/,Not in top 30,2,Dropped,,
"pool refinishing near me Webster, TX",73%,-12%,Not in top 30,1(2),Dropped,"Local Pack (0), Ads Top (0), Ads Bottom (0)",,2,3,1,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/webster-tx-pool-resurfacing/,1,1,0,,https://jrpoolplastering.com/pool-refinishing-near-me-webster-tx/,2,17,15,Local Pack (0),https://jrpoolplastering.com/pool-refinishing-near-me-webster-tx
"pool renovation companies near me River Oaks, TX",73%,-22%,Not in top 30,2,Dropped,"Featured Snippet (0), Local Pack (0)",,2,2,0,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/pool-renovation-companies-near-me-river-oaks-tx/,3,4,1,Local Pack (0),https://jrpoolplastering.com/pool-renovation-companies-near-me-river-oaks-tx/,1(5),2,1,Local Pack (1),https://jrpoolplastering.com/
river oaks texas pool resurfacing near me,73%,-25%,1,1,0,"Reviews (0), Knowledge Panel (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/river-oaks-tx-pool-resurfacing/,2,1,-1,"Reviews (0), Knowledge Panel (0), People Also Ask (0)",https://jrpoolplastering.com/river-oaks-tx-pool-resurfacing/,2,3,1,Local Pack (0),https://jrpoolplastering.com/river-oaks-tx-pool-resurfacing/,Not in top 30,1(1),Dropped,,
river oaks tx pool remodeling,73%,-20%,2,2,0,"Images (1), Videos (0), Thumbnail (1), Reviews (0), Knowledge Panel (0)",https://jrpoolplastering.com/river-oaks-tx-pool-resurfacing/,2,3,1,"Images (1), Videos (0), Thumbnail (0), Reviews (0), Knowledge Panel (0)",https://jrpoolplastering.com/river-oaks-tx-swimming-pool-remodeling/,2,4,2,Local Pack (0),https://jrpoolplastering.com/river-oaks-tx-swimming-pool-remodeling/,Not in top 30,4,Dropped,Local Pack (0),
sugar land texas pool resurfacing near me,73%,19%,2,4,2,"Reviews (0), Knowledge Panel (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/sugar-land-tx-gunite-pool-resurfacing/,3,4,1,"Reviews (0), Knowledge Panel (0), People Also Ask (0)",https://jrpoolplastering.com/sugar-land-tx-gunite-pool-resurfacing/,1(3),Not in top 30,Entered,Local Pack (1),http://www.jrpoolplastering.com/,Not in top 30,21,Dropped,,
sugar land tx pool plaster,73%,-23%,1,1,0,"Local Pack (1), Images (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (1)",https://jrpoolplastering.com/sugar-land-tx-pool-plaster/,2,2,0,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/sugar-land-tx-pool-plaster/,3,5,2,Local Pack (0),https://jrpoolplastering.com/sugar-land-tx-pool-replastering/,Not in top 30,1(2),Dropped,,
"swimming pool renovation Seabrook, TX",73%,18%,2,2,0,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0)",https://jrpoolplastering.com/pool-restoration-seabrook-tx/,2,3,1,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0)",https://jrpoolplastering.com/pool-restoration-seabrook-tx/,1(5),22,21,Local Pack (1),https://www.jrpoolplastering.com/,Not in top 30,Not in top 30,Stays out,Videos (0),
"swimming pool replastering Pearland, TX",73%,-22%,1,3,2,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/pearland-tx-pool-replastering/,2,2,0,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/pearland-tx-pool-replastering/,3,3,0,Local Pack (0),https://jrpoolplastering.com/swimming-pool-replastering-pearland-tx/,Not in top 30,3,Dropped,Local Pack (0),
The Woodlands TX pool plaster companies,73%,-18%,1,1,0,"Images (1), Videos (0), Reviews (0), Knowledge Panel (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-replastering/,2,3,1,"Local Pack (0), Images (1), Videos (0), Reviews (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-replastering/,3,5,2,Local Pack (0),https://jrpoolplastering.com/pool-replastering-companies-the-woodlands-tx/,Not in top 30,6,Dropped,Local Pack (0),
The Woodlands TX pool replastering near me,73%,-22%,1,1,0,"Featured Snippet (1), Local Pack (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-replastering/,2,3,1,"Local Pack (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-replastering/,2,4,2,Local Pack (0),https://jrpoolplastering.com/pool-replastering-near-me-the-woodlands-tx/,Not in top 30,2,Dropped,Local Pack (0),
"wet edge pool finish Sugar Land, TX",73%,-22%,2,2,0,"Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/sugar-land-tx-wet-edge/,2,2,0,"Images (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/sugar-land-tx-wet-edge/,1,3,2,,https://jrpoolplastering.com/wet-edge-pool-finish-sugar-land-tx/,Not in top 30,3,Dropped,,
houston tx wet edge pool finish,72%,-27%,3,1,-2,"Images (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (1), Ads Bottom (0)",https://jrpoolplastering.com/houston-tx-wet-edge/,3,1,-2,"Images (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/pearland-tx-wet-edge/,1,2,1,Videos (0),https://jrpoolplastering.com/houston-tx-wet-edge-pool-finish/,Not in top 30,2(1),Dropped,,
League City TX pool plaster,72%,-25%,2,2,0,"Local Pack (1), Images (1), Videos (0), Reviews (0), Ads Bottom (0)",https://jrpoolplastering.com/league-city-tx-pool-replastering/,3,3,0,"Local Pack (0), Images (1), Videos (0), Thumbnail (1), Reviews (0), Ads Top (0)",https://jrpoolplastering.com/league-city-tx-pool-replastering/,2,2,0,Local Pack (0),https://jrpoolplastering.com/pool-plaster-resurfacing-league-city/,Not in top 30,1(1),Dropped,Local Pack (0),
missouri city texas pool resurfacing near me,72%,-13%,3,3,0,"Local Pack (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/pool-resurfacing-companies-missouri-city-tx/,3,3,0,"Local Pack (0), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://jrpoolplastering.com/pool-resurfacing-companies-missouri-city-tx/,1(3),11,10,Local Pack (1),http://www.jrpoolplastering.com/,Not in top 30,5,Dropped,Local Pack (0),
pool resurfacing companies Missouri City TX,72%,-21%,3,2,-1,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/missouri-city-tx-swimming-pool-resurfacing/,3,2,-1,"Local Pack (0), Images (1), Thumbnail (1), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/missouri-city-tx-swimming-pool-resurfacing/,1(2),5,4,Local Pack (1),http://www.jrpoolplastering.com/,Not in top 30,4(1),Dropped,,
swimming pool plastering,72%,27%,1(2),7,6,"Local Pack (1), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",http://www.jrpoolplastering.com/,1(3),1(2),0 (-1),"Local Pack (1), Images (1), Videos (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://www.jrpoolplastering.com/,5(4),Not in top 30,Entered,"Images (1), Videos (0), Shopping (0)",https://jrpoolplastering.com/see-our-work/plastering-gallery/,Not in top 30,Not in top 30,Stays out,Videos (0),
the woodlands tx pool plaster repair,72%,-23%,1,2,1,"Images (1), Videos (0), Reviews (0), Knowledge Panel (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-plaster-repair/,1,1,0,"Images (1), Videos (0), Reviews (0), Knowledge Panel (0), People Also Ask (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-plaster-repair/,5,4,-1,"Local Pack (0), Videos (0), Shopping (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-plaster-repair/,Not in top 30,3,Dropped,,
the woodlands tx pool replastering,72%,-17%,1,3,2,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (1)",https://jrpoolplastering.com/the-woodlands-tx-pool-replastering/,2,3,1,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/the-woodlands-tx-pool-replastering/,4,7,3,Local Pack (0),https://jrpoolplastering.com/pool-replastering-near-me-the-woodlands-tx/,Not in top 30,4,Dropped,,
Pearland TX pool deck resurfacing,71%,-27%,2,2,0,"Local Pack (0), Images (0), Videos (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/pearland-tx-pool-deck-resurfacing/,3,2,-1,"Local Pack (0), Images (1), Videos (0), Thumbnail (1)",https://jrpoolplastering.com/pearland-tx-pool-deck-resurfacing/,3,2,-1,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/pearland-tx-pool-deck-resurfacing/,Not in top 30,1(4),Dropped,,
"pool plaster companies near me Lake Jackson, TX",71%,4%,Not in top 30,2,Dropped,Reviews (0),,3,3,0,"Local Pack (0), People Also Ask (0)",https://jrpoolplastering.com/swimming-pool-replastering-lake-jackson-tx/,1(5),8,7,Local Pack (1),http://www.jrpoolplastering.com/,4,Not in top 30,Entered,Local Pack (0),https://jrpoolplastering.com/concrete-p…
Seabrook TX Pool Remodeling Near Me,71%,-14%,1,1,0,,https://jrpoolplastering.com/seabrook-texas-pool-resurfacing-near-me/,2,1,-1,"Local Pack (0), Reviews (0)",https://jrpoolplastering.com/seabrook-texas-pool-resurfacing-near-me/,5,12,7,"Local Pack (0), Videos (0)",https://jrpoolplastering.com/seabrook-tx-pool-renovations-near-me/,Not in top 30,8,Dropped,Local Pack (0),
seabrook tx pool resurfacing,71%,-22%,1,1,0,"Local Pack (1), Images (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/resurface-a-pool-seabrook-tx/,3,2,-1,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/resurface-a-pool-seabrook-tx/,4,5,1,Local Pack (0),https://jrpoolplastering.com/seabrook-texas-pool-resurfacing-near-me/,Not in top 30,4,Dropped,,
sugar land tx gunite pool,71%,-23%,3,1,-2,"Local Pack (1), Images (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://jrpoolplastering.com/sugar-land-tx-gunite-pool/,4,3,-1,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://jrpoolplastering.com/sugar-land-tx-gunite-pool/,1(1),6,5,Local Pack (1),http://www.jrpoolplastering.com/,Not in top 30,1,Dropped,,
